src_entity_id,src_entity_type,tar_entity_id,tar_entity_type,relation_label_id,relation_type,relation_label_repr,event_id,event_trigger,event_type,event_time,tar_entity_match_text,tar_entity_match_pattern_type,tar_entity_objnt_prop_dict
T_28738447-kylin-5.0.0-beta,Tag,A_1341245,Actor,47,EventAction,Tag_CreatedBy_Actor,31147073158,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-08-16 07:20:47,,,
T_28738447-kylin-5.0.0-beta,Tag,B_28738447:main,Branch,48,EventAction,Tag_CreatedOnBranch_Branch,31147073158,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-08-16 07:20:47,,,
T_28738447-kylin-5.0.0-beta,Tag,C_28738447@8c281e70708a1d89f35dfe4a29dba584d986add3,Commit,49,EventAction,Tag_CreatedOnCommit_Commit,31147073158,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-08-16 07:20:47,,,
T_28738447-kylin-5.0.0-beta,Tag,A_1341245,Actor,47,EventAction,Tag_CreatedBy_Actor,31207220464,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-08-18 09:15:51,,,
T_28738447-kylin-5.0.0-beta,Tag,B_28738447:main,Branch,48,EventAction,Tag_CreatedOnBranch_Branch,31207220464,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-08-18 09:15:51,,,
T_28738447-kylin-5.0.0-beta,Tag,C_28738447@8c281e70708a1d89f35dfe4a29dba584d986add3,Commit,49,EventAction,Tag_CreatedOnCommit_Commit,31207220464,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-08-18 09:15:51,,,
T_28738447-kylin-5.0.0-beta,Tag,A_1341245,Actor,47,EventAction,Tag_CreatedBy_Actor,31249167090,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-08-21 08:20:37,,,
T_28738447-kylin-5.0.0-beta,Tag,B_28738447:main,Branch,48,EventAction,Tag_CreatedOnBranch_Branch,31249167090,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-08-21 08:20:37,,,
T_28738447-kylin-5.0.0-beta,Tag,C_28738447@8c281e70708a1d89f35dfe4a29dba584d986add3,Commit,49,EventAction,Tag_CreatedOnCommit_Commit,31249167090,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-08-21 08:20:37,,,
T_28738447-kylin-5.0.0-beta,Tag,A_1341245,Actor,47,EventAction,Tag_CreatedBy_Actor,31302809624,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-08-23 01:59:15,,,
T_28738447-kylin-5.0.0-beta,Tag,B_28738447:main,Branch,48,EventAction,Tag_CreatedOnBranch_Branch,31302809624,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-08-23 01:59:15,,,
T_28738447-kylin-5.0.0-beta,Tag,C_28738447@8c281e70708a1d89f35dfe4a29dba584d986add3,Commit,49,EventAction,Tag_CreatedOnCommit_Commit,31302809624,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-08-23 01:59:15,,,
B_28738447:kylin5-beta-temp,Branch,A_14030549,Actor,44,EventAction,Branch_CreatedBy_Actor,31048712588,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-08-11 04:08:36,,,
B_28738447:kylin5-beta-temp,Branch,R_28738447,Repo,45,EventAction,Branch_CreatedIn_Repo,31048712588,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-08-11 04:08:36,,,
B_28738447:kylin5-beta-temp,Branch,B_28738447:kylin5-beta-temp,Branch,46,EventAction,Branch_BasedOnBranch_Branch,31048712588,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-08-11 04:08:36,,,
B_28738447:fix-lostcommit,Branch,A_14030549,Actor,44,EventAction,Branch_CreatedBy_Actor,31313260010,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-08-23 10:53:03,,,
B_28738447:fix-lostcommit,Branch,R_28738447,Repo,45,EventAction,Branch_CreatedIn_Repo,31313260010,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-08-23 10:53:03,,,
B_28738447:fix-lostcommit,Branch,B_28738447:fix-lostcommit,Branch,46,EventAction,Branch_BasedOnBranch_Branch,31313260010,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-08-23 10:53:03,,,
B_28738447:release-pipeline,Branch,A_14030549,Actor,44,EventAction,Branch_CreatedBy_Actor,31363668095,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-08-25 03:43:54,,,
B_28738447:release-pipeline,Branch,R_28738447,Repo,45,EventAction,Branch_CreatedIn_Repo,31363668095,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-08-25 03:43:54,,,
B_28738447:release-pipeline,Branch,B_28738447:release-pipeline,Branch,46,EventAction,Branch_BasedOnBranch_Branch,31363668095,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-08-25 03:43:54,,,
B_28738447:KYLIN-5387,Branch,A_14030549,Actor,44,EventAction,Branch_CreatedBy_Actor,26785907735,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-02-01 02:43:18,,,
B_28738447:KYLIN-5387,Branch,R_28738447,Repo,45,EventAction,Branch_CreatedIn_Repo,26785907735,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-02-01 02:43:18,,,
B_28738447:KYLIN-5387,Branch,B_28738447:KYLIN-5387,Branch,46,EventAction,Branch_BasedOnBranch_Branch,26785907735,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-02-01 02:43:18,,,
B_28738447:dependabot/maven/commons-fileupload-commons-fileupload-1.5,Branch,A_49699333,Actor,44,EventAction,Branch_CreatedBy_Actor,27249708777,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-02-22 06:52:59,,,
B_28738447:dependabot/maven/commons-fileupload-commons-fileupload-1.5,Branch,R_28738447,Repo,45,EventAction,Branch_CreatedIn_Repo,27249708777,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-02-22 06:52:59,,,
B_28738447:dependabot/maven/commons-fileupload-commons-fileupload-1.5,Branch,B_28738447:dependabot/maven/commons-fileupload-commons-fileupload-1.5,Branch,46,EventAction,Branch_BasedOnBranch_Branch,27249708777,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-02-22 06:52:59,,,
B_28738447:dependabot/maven/org.eclipse.jetty-jetty-server-9.4.51.v20230217,Branch,A_49699333,Actor,44,EventAction,Branch_CreatedBy_Actor,29734736075,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-06-13 23:10:36,,,
B_28738447:dependabot/maven/org.eclipse.jetty-jetty-server-9.4.51.v20230217,Branch,R_28738447,Repo,45,EventAction,Branch_CreatedIn_Repo,29734736075,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-06-13 23:10:36,,,
B_28738447:dependabot/maven/org.eclipse.jetty-jetty-server-9.4.51.v20230217,Branch,B_28738447:dependabot/maven/org.eclipse.jetty-jetty-server-9.4.51.v20230217,Branch,46,EventAction,Branch_BasedOnBranch_Branch,29734736075,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-06-13 23:10:36,,,
T_28738447-kylin-4.0.4,Tag,A_5411805,Actor,47,EventAction,Tag_CreatedBy_Actor,33322178377,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-11-14 03:51:01,,,
T_28738447-kylin-4.0.4,Tag,B_28738447:main,Branch,48,EventAction,Tag_CreatedOnBranch_Branch,33322178377,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-11-14 03:51:01,,,
T_28738447-kylin-4.0.4,Tag,C_28738447@37f63b8c22a557bb7f17df370aae9cf2ae640a18,Commit,49,EventAction,Tag_CreatedOnCommit_Commit,33322178377,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-11-14 03:51:01,,,
B_28738447:v4.0.4-release,Branch,A_14030549,Actor,44,EventAction,Branch_CreatedBy_Actor,33321336252,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-11-14 02:47:18,,,
B_28738447:v4.0.4-release,Branch,R_28738447,Repo,45,EventAction,Branch_CreatedIn_Repo,33321336252,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-11-14 02:47:18,,,
B_28738447:v4.0.4-release,Branch,B_28738447:v4.0.4-release,Branch,46,EventAction,Branch_BasedOnBranch_Branch,33321336252,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-11-14 02:47:18,,,
B_28738447:kylin5-docker-debug,Branch,A_14030549,Actor,44,EventAction,Branch_CreatedBy_Actor,33890458171,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-12-05 04:32:03,,,
B_28738447:kylin5-docker-debug,Branch,R_28738447,Repo,45,EventAction,Branch_CreatedIn_Repo,33890458171,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-12-05 04:32:03,,,
B_28738447:kylin5-docker-debug,Branch,B_28738447:kylin5-docker-debug,Branch,46,EventAction,Branch_BasedOnBranch_Branch,33890458171,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-12-05 04:32:03,,,
B_28738447:kylin5-release,Branch,A_14030549,Actor,44,EventAction,Branch_CreatedBy_Actor,34054902083,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-12-11 02:52:59,,,
B_28738447:kylin5-release,Branch,R_28738447,Repo,45,EventAction,Branch_CreatedIn_Repo,34054902083,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-12-11 02:52:59,,,
B_28738447:kylin5-release,Branch,B_28738447:kylin5-release,Branch,46,EventAction,Branch_BasedOnBranch_Branch,34054902083,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-12-11 02:52:59,,,
T_28738447-kylin-5.0.0-beta,Tag,A_1341245,Actor,47,EventAction,Tag_CreatedBy_Actor,30580161847,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-07-21 09:04:42,,,
T_28738447-kylin-5.0.0-beta,Tag,B_28738447:main,Branch,48,EventAction,Tag_CreatedOnBranch_Branch,30580161847,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-07-21 09:04:42,,,
T_28738447-kylin-5.0.0-beta,Tag,C_28738447@8c281e70708a1d89f35dfe4a29dba584d986add3,Commit,49,EventAction,Tag_CreatedOnCommit_Commit,30580161847,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-07-21 09:04:42,,,
B_28738447:kylin5_beta,Branch,A_14030549,Actor,44,EventAction,Branch_CreatedBy_Actor,30520852830,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-07-19 07:58:54,,,
B_28738447:kylin5_beta,Branch,R_28738447,Repo,45,EventAction,Branch_CreatedIn_Repo,30520852830,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-07-19 07:58:54,,,
B_28738447:kylin5_beta,Branch,B_28738447:kylin5_beta,Branch,46,EventAction,Branch_BasedOnBranch_Branch,30520852830,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-07-19 07:58:54,,,
B_28738447:kylin5-beta-release,Branch,A_14030549,Actor,44,EventAction,Branch_CreatedBy_Actor,30625228884,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-07-24 10:59:59,,,
B_28738447:kylin5-beta-release,Branch,R_28738447,Repo,45,EventAction,Branch_CreatedIn_Repo,30625228884,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-07-24 10:59:59,,,
B_28738447:kylin5-beta-release,Branch,B_28738447:kylin5-beta-release,Branch,46,EventAction,Branch_BasedOnBranch_Branch,30625228884,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-07-24 10:59:59,,,
B_28738447:kylin5.0.0-alpha-release,Branch,A_14030549,Actor,44,EventAction,Branch_CreatedBy_Actor,26233874877,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-01-05 04:31:32,,,
B_28738447:kylin5.0.0-alpha-release,Branch,R_28738447,Repo,45,EventAction,Branch_CreatedIn_Repo,26233874877,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-01-05 04:31:32,,,
B_28738447:kylin5.0.0-alpha-release,Branch,B_28738447:kylin5.0.0-alpha-release,Branch,46,EventAction,Branch_BasedOnBranch_Branch,26233874877,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-01-05 04:31:32,,,
B_28738447:kylin5.0.0-alpha,Branch,A_14030549,Actor,44,EventAction,Branch_CreatedBy_Actor,26233898006,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-01-05 04:34:01,,,
B_28738447:kylin5.0.0-alpha,Branch,R_28738447,Repo,45,EventAction,Branch_CreatedIn_Repo,26233898006,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-01-05 04:34:01,,,
B_28738447:kylin5.0.0-alpha,Branch,B_28738447:kylin5.0.0-alpha,Branch,46,EventAction,Branch_BasedOnBranch_Branch,26233898006,CreateEvent::action=added&create_ref_type=branch,CreateEvent,2023-01-05 04:34:01,,,
T_28738447-kylin-5.0.0-alpha,Tag,A_1341245,Actor,47,EventAction,Tag_CreatedBy_Actor,27702528027,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-03-14 09:04:35,,,
T_28738447-kylin-5.0.0-alpha,Tag,B_28738447:main,Branch,48,EventAction,Tag_CreatedOnBranch_Branch,27702528027,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-03-14 09:04:35,,,
T_28738447-kylin-5.0.0-alpha,Tag,C_28738447@4aef5cbce3313d40851470a42bff3b5a6827f609,Commit,49,EventAction,Tag_CreatedOnCommit_Commit,27702528027,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-03-14 09:04:35,,,
T_28738447-kylin-5.0.0-alpha,Tag,A_1341245,Actor,47,EventAction,Tag_CreatedBy_Actor,27706059615,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-03-14 11:16:27,,,
T_28738447-kylin-5.0.0-alpha,Tag,B_28738447:main,Branch,48,EventAction,Tag_CreatedOnBranch_Branch,27706059615,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-03-14 11:16:27,,,
T_28738447-kylin-5.0.0-alpha,Tag,C_28738447@4aef5cbce3313d40851470a42bff3b5a6827f609,Commit,49,EventAction,Tag_CreatedOnCommit_Commit,27706059615,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-03-14 11:16:27,,,
T_28738447-kylin-5.0.0-alpha,Tag,A_1341245,Actor,47,EventAction,Tag_CreatedBy_Actor,27887840594,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-03-22 02:42:59,,,
T_28738447-kylin-5.0.0-alpha,Tag,B_28738447:main,Branch,48,EventAction,Tag_CreatedOnBranch_Branch,27887840594,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-03-22 02:42:59,,,
T_28738447-kylin-5.0.0-alpha,Tag,C_28738447@4aef5cbce3313d40851470a42bff3b5a6827f609,Commit,49,EventAction,Tag_CreatedOnCommit_Commit,27887840594,CreateEvent::action=added&create_ref_type=tag,CreateEvent,2023-03-22 02:42:59,,,
